feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,result
0.3529412,0.06334842,0.53846157,0.32126698,1.0,0.27232143,0.0,0.0,0.7595,-0.14005661
0.30769232,0.03167421,0.24886878,0.08597285,1.0,0.27232143,1.0,0.0,0.75925,-0.3995943
0.3484163,0.05882353,0.5339367,0.32126698,1.0,0.27232143,0.0,0.0,0.75925,-0.14005661
0.30769232,0.036199097,0.25339368,0.08597285,1.0,0.27232143,1.0,0.0,0.759,-0.3995943
0.3438914,0.054298643,0.5294118,0.32126698,1.0,0.27232143,0.0,0.0,0.759,-0.14005661
0.30769232,0.040723983,0.25791857,0.08597285,1.0,0.27232143,1.0,0.0,0.75875,-0.3995943
0.33936653,0.049773756,0.5248869,0.32126698,1.0,0.27232143,0.0,0.0,0.75875,-0.14005661
0.19909503,0.04524887,0.26244345,0.08597285,1.0,0.27232143,1.0,0.0,0.7585,-0.3995943
0.33484164,0.04524887,0.520362,0.32126698,1.0,0.27232143,0.0,0.0,0.7585,-0.14005661
0.19909503,0.049773756,0.26696834,0.08597285,1.0,0.27232143,1.0,0.0,0.75825,-0.3995943
0.33031675,0.040723983,0.51583713,0.32126698,1.0,0.27232143,0.0,0.0,0.75825,-0.14005661
0.19909503,0.054298643,0.27149323,0.095022626,1.0,0.27232143,1.0,0.0,0.758,-0.3995943
0.33031675,0.036199097,0.51131225,0.32126698,1.0,0.27232143,0.0,0.0,0.758,-0.14005661
0.19909503,0.05882353,0.2760181,0.1040724,1.0,0.27232143,1.0,0.0,0.75775,-0.3995943
0.32579187,0.03167421,0.50678736,0.32126698,1.0,0.27232143,0.0,0.0,0.75775,-0.14005661
0.19909503,0.06334842,0.280543,0.11312217,1.0,0.27232143,1.0,0.0,0.7575,-0.3995943
0.32126698,0.027149322,0.5022625,0.32126698,1.0,0.27232143,0.0,0.0,0.7575,-0.14005661
0.19909503,0.06787331,0.2850679,0.11312217,1.0,0.27232143,1.0,0.0,0.75725,-0.3995943
0.3167421,0.022624435,0.49773756,0.3122172,1.0,0.27232143,0.0,0.0,0.75725,-0.14005661
0.04524887,0.07239819,0.28959277,0.11312217,1.0,0.27232143,1.0,0.0,0.757,-1.0654306
0.3122172,0.018099548,0.60181,0.42081448,1.0,0.27232143,0.0,0.0,0.757,-0.14005661
0.30769232,0.12669684,0.49321267,0.30316743,1.0,0.27232143,0.0,0.0,0.757,-0.14005709
0.3122172,0.022624435,0.29411766,0.11312217,1.0,0.27232143,1.0,0.0,0.75675,-0.3995943
0.30316743,0.122171946,0.48868778,0.29411766,1.0,0.27232143,0.0,0.0,0.75675,-0.14005661
0.33484164,0.027149322,0.29864255,0.11312217,1.0,0.27232143,1.0,0.0,0.7565,-0.3995943
0.29864255,0.11764706,0.4841629,0.2850679,1.0,0.27232143,0.0,0.0,0.7565,-0.14005661
0.29411766,0.03167421,0.30316743,0.11312217,1.0,0.27232143,1.0,0.0,0.75625,-0.3995943
0.29411766,0.11312217,0.479638,0.2760181,1.0,0.27232143,0.0,0.0,0.75625,-0.14005661
0.29411766,0.036199097,0.30769232,0.11312217,1.0,0.27232143,1.0,0.0,0.756,-0.3995943
0.28959277,0.108597286,0.47511312,0.26696834,1.0,0.27232143,0.0,0.0,0.756,-0.14005661
0.29411766,0.040723983,0.3122172,0.11312217,1.0,0.27232143,1.0,0.0,0.75575,-0.3995943
0.2850679,0.1040724,0.47058824,0.25791857,1.0,0.27232143,0.0,0.0,0.75575,-0.14005661
0.30769232,0.04524887,0.3167421,0.11312217,1.0,0.27232143,1.0,0.0,0.7555,-0.3995943
0.30769232,0.09954751,0.46606335,0.24886878,1.0,0.27232143,0.0,0.0,0.7555,-0.14005661
0.30769232,0.049773756,0.32126698,0.11312217,1.0,0.27232143,1.0,0.0,0.75525,-0.3995943
0.30316743,0.095022626,0.46153846,0.239819,1.0,0.27232143,0.0,0.0,0.75525,-0.14005661
0.30769232,0.054298643,0.32579187,0.11312217,1.0,0.27232143,1.0,0.0,0.755,-0.3995943
0.29864255,0.09049774,0.45701358,0.23076923,1.0,0.27232143,0.0,0.0,0.755,-0.14005661
0.30769232,0.05882353,0.33031675,0.11312217,1.0,0.27232143,1.0,0.0,0.75475,-0.3995943
0.29411766,0.08597285,0.4524887,0.22171946,1.0,0.27232143,0.0,0.0,0.75475,-0.14005661
0.30769232,0.06334842,0.33484164,0.11312217,1.0,0.27232143,1.0,0.0,0.7545,-0.3995943
0.28959277,0.08144797,0.4479638,0.21266969,1.0,0.27232143,0.0,0.0,0.7545,-0.14005661
0.30769232,0.06787331,0.33936653,0.11312217,1.0,0.27232143,1.0,0.0,0.75425,-0.3995943
0.2850679,0.07692308,0.44343892,0.20361991,1.0,0.27232143,0.0,0.0,0.75425,-0.14005661
0.08597285,0.3438914,0.4524887,0.19457014,1.0,0.27232143,0.0,0.0,0.754,-0.87155247
0.04524887,0.07239819,0.3438914,0.11312217,1.0,0.27232143,1.0,0.0,0.754,-1.0654306
0.280543,0.07239819,0.43891403,0.36651585,1.0,0.27232143,0.0,0.0,0.754,-0.14005661
0.08597285,0.07692308,0.3484163,0.11312217,1.0,0.27232143,1.0,0.0,0.75375,-1.039113
0.2760181,0.06787331,0.43438914,0.35746607,1.0,0.27232143,0.0,0.0,0.75375,-0.14005661
0.08597285,0.08144797,0.3529412,0.11312217,1.0,0.27232143,1.0,0.0,0.7535,-1.0565691
0.27149323,0.06334842,0.42986426,0.3484163,1.0,0.27232143,0.0,0.0,0.7535,-0.14005661
0.08597285,0.08597285,0.35746607,0.11312217,1.0,0.27232143,1.0,0.0,0.75325,-1.0625
0.26696834,0.05882353,0.42533937,0.33936653,1.0,0.27232143,0.0,0.0,0.75325,-0.14005661
0.08597285,0.09049774,0.36199096,0.11312217,1.0,0.27232143,1.0,0.0,0.753,-1.0644674
0.26244345,0.054298643,0.42081448,0.33031675,1.0,0.27232143,0.0,0.0,0.753,-0.14005661
0.08597285,0.095022626,0.36651585,0.11312217,1.0,0.27232143,1.0,0.0,0.75275,-1.065115
0.25791857,0.049773756,0.4162896,0.32126698,1.0,0.27232143,0.0,0.0,0.75275,-0.14005661
0.08597285,0.09954751,0.37104073,0.11312217,1.0,0.27232143,1.0,0.0,0.7525,-1.0653267
0.25339368,0.04524887,0.4117647,0.3122172,1.0,0.27232143,0.0,0.0,0.7525,-0.14005661
0.08597285,0.1040724,0.37556562,0.11312217,1.0,0.27232143,1.0,0.0,0.75225,-1.0653973
0.24886878,0.040723983,0.40723982,0.30316743,1.0,0.27232143,0.0,0.0,0.75225,-0.14005661
0.08597285,0.108597286,0.3800905,0.11312217,1.0,0.27232143,1.0,0.0,0.752,-1.0654192
0.24434389,0.036199097,0.40271494,0.29411766,1.0,0.27232143,0.0,0.0,0.752,-0.14005661
0.08597285,0.11312217,0.3846154,0.11312217,1.0,0.27232143,1.0,0.0,0.75175,-1.0654268
0.239819,0.03167421,0.39819005,0.2850679,1.0,0.27232143,0.0,0.0,0.75175,-0.14005661
0.08597285,0.11764706,0.38914028,0.11312217,1.0,0.27232143,1.0,0.0,0.7515,-1.0654297
0.40723982,0.027149322,0.39366516,0.2760181,1.0,0.27232143,0.0,0.0,0.7515,-0.14005661
0.08597285,0.122171946,0.39366516,0.11312217,1.0,0.27232143,1.0,0.0,0.75125,-1.0654306
0.40723982,0.022624435,0.38914028,0.26696834,1.0,0.27232143,0.0,0.0,0.75125,-0.14005661
0.19004525,0.30769232,0.5656109,0.40271494,1.0,0.27232143,0.0,0.0,0.751,-0.871552
0.04524887,0.12669684,0.39819005,0.11312217,1.0,0.27232143,1.0,0.0,0.751,-1.0654306
0.11764706,0.018099548,0.54298645,0.25791857,1.0,0.27232143,0.0,0.0,0.751,-0.4605136
0.40723982,0.25791857,0.3846154,0.38914028,1.0,0.27232143,0.0,0.0,0.751,-0.17741728
0.2850679,0.13122173,0.38914028,0.11312217,1.0,0.27232143,1.0,0.0,0.75075,-0.3995943
0.11312217,0.013574661,0.53846157,0.24886878,1.0,0.27232143,0.0,0.0,0.75075,-0.60960627
0.2850679,0.13574661,0.39366516,0.11312217,1.0,0.27232143,1.0,0.0,0.7505,-0.3995943
0.33031675,0.009049774,0.5339367,0.24886878,1.0,0.27232143,0.0,0.0,0.7505,-0.14005661
0.2850679,0.1402715,0.39819005,0.11312217,1.0,0.27232143,1.0,0.0,0.75025,-0.3995943
0.32579187,0.004524887,0.5294118,0.24886878,1.0,0.27232143,0.0,0.0,0.75025,-0.14005661
0.2850679,0.14479639,0.40271494,0.11312217,1.0,0.26785713,1.0,0.0,0.75,-0.3995943
0.32126698,0.018099548,0.5248869,0.24886878,1.0,0.26785713,0.0,0.0,0.75,-0.14005661
0.2850679,0.14932127,0.40723982,0.11312217,1.0,0.26785713,1.0,0.0,0.74975,-0.3995943
0.3167421,0.013574661,0.520362,0.24886878,1.0,0.26785713,0.0,0.0,0.74975,-0.14005661
0.29411766,0.15384616,0.4117647,0.11312217,1.0,0.26785713,1.0,0.0,0.7495,-0.3995943
0.32126698,0.009049774,0.51583713,0.24886878,1.0,0.26785713,0.0,0.0,0.7495,-0.14005661
0.29411766,0.15837105,0.4162896,0.11312217,1.0,0.26785713,1.0,0.0,0.74925,-0.3995943
0.3167421,0.004524887,0.51131225,0.24886878,1.0,0.26785713,0.0,0.0,0.74925,-0.14005661
0.29411766,0.16289593,0.42081448,0.11312217,1.0,0.26339287,1.0,0.0,0.749,-0.3995943
0.3122172,0.018099548,0.50678736,0.24886878,1.0,0.26339287,0.0,0.0,0.749,-0.14005661
0.29411766,0.16742082,0.42533937,0.11312217,1.0,0.26339287,1.0,0.0,0.74875,-0.3995943
0.30769232,0.013574661,0.5022625,0.24886878,1.0,0.26339287,0.0,0.0,0.74875,-0.14005661
0.29411766,0.1719457,0.42986426,0.11312217,1.0,0.26339287,1.0,0.0,0.7485,-0.3995943
0.30316743,0.009049774,0.49773756,0.24886878,1.0,0.26339287,0.0,0.0,0.7485,-0.14005661
0.29411766,0.1764706,0.43438914,0.11312217,1.0,0.26339287,1.0,0.0,0.74825,-0.3995943
0.29864255,0.004524887,0.49321267,0.24886878,1.0,0.26339287,0.0,0.0,0.74825,-0.14005661
0.04524887,0.18099548,0.43891403,0.11312217,1.0,0.25892857,1.0,0.0,0.748,-1.0654306
0.29411766,0.018099548,0.48868778,0.24886878,1.0,0.25892857,0.0,0.0,0.748,-0.14005661
0.04524887,0.18552037,0.44343892,0.11312217,1.0,0.25892857,1.0,0.0,0.74775,-1.0654306
0.28959277,0.013574661,0.4841629,0.24886878,1.0,0.25892857,0.0,0.0,0.74775,-0.14005661
0.04524887,0.19004525,0.4479638,0.11312217,1.0,0.25892857,1.0,0.0,0.7475,-1.0654306
0.2850679,0.009049774,0.479638,0.24886878,1.0,0.25892857,0.0,0.0,0.7475,-0.14005661
0.04524887,0.19457014,0.4524887,0.11312217,1.0,0.25892857,1.0,0.0,0.74725,-1.0654306
0.280543,0.004524887,0.47511312,0.24886878,1.0,0.25892857,0.0,0.0,0.74725,-0.14005661
0.04524887,0.19909503,0.45701358,0.11312217,1.0,0.2544643,1.0,0.0,0.747,-1.0654306
0.2760181,0.018099548,0.47058824,0.24886878,1.0,0.2544643,0.0,0.0,0.747,-0.14005661
0.27149323,0.013574661,0.46606335,0.24886878,1.0,0.2544643,0.0,0.0,0.74675,-0.14005661
0.04524887,0.20361991,0.46153846,0.11312217,1.0,0.2544643,1.0,0.0,0.74675,-1.0654306
0.40723982,0.009049774,0.46153846,0.24886878,1.0,0.2544643,0.0,0.0,0.7465,-0.14005661
0.04524887,0.2081448,0.46606335,0.11312217,1.0,0.2544643,1.0,0.0,0.7465,-1.0654306
0.40723982,0.004524887,0.45701358,0.24886878,1.0,0.2544643,0.0,0.0,0.74625,-0.14005661
0.04524887,0.21266969,0.47058824,0.11312217,1.0,0.2544643,1.0,0.0,0.74625,-1.0654306
0.40723982,0.018099548,0.4524887,0.239819,1.0,0.25,0.0,0.0,0.746,-0.14005661
0.04524887,0.21719457,0.47511312,0.11312217,1.0,0.25,1.0,0.0,0.746,-1.0654306
0.40723982,0.013574661,0.4479638,0.23076923,1.0,0.25,0.0,0.0,0.74575,-0.14005661
0.04524887,0.22171946,0.479638,0.11312217,1.0,0.25,1.0,0.0,0.74575,-1.0654306
0.40723982,0.009049774,0.44343892,0.22171946,1.0,0.25,0.0,0.0,0.7455,-0.14005661
0.04524887,0.22624435,0.4841629,0.11312217,1.0,0.25,1.0,0.0,0.7455,-1.0654306
0.40723982,0.004524887,0.43891403,0.21266969,1.0,0.25,0.0,0.0,0.74525,-0.14005661
0.04524887,0.23076923,0.48868778,0.11312217,1.0,0.25,1.0,0.0,0.74525,-1.0654306
0.40723982,0.018099548,0.43438914,0.20361991,1.0,0.24553572,0.0,0.0,0.745,-0.14005661
0.04524887,0.23529412,0.49321267,0.11312217,1.0,0.24553572,1.0,0.0,0.745,-1.0654306
0.40723982,0.013574661,0.42986426,0.19457014,1.0,0.24553572,0.0,0.0,0.74475,-0.14005661
0.04524887,0.239819,0.49773756,0.11312217,1.0,0.24553572,1.0,0.0,0.74475,-1.0654306
0.40723982,0.009049774,0.42533937,0.18552037,1.0,0.24553572,0.0,0.0,0.7445,-0.14005661
0.04524887,0.24434389,0.5022625,0.11312217,1.0,0.24553572,1.0,0.0,0.7445,-1.0654306
0.40723982,0.004524887,0.42081448,0.1764706,1.0,0.24553572,0.0,0.0,0.74425,-0.14005661
0.04524887,0.24886878,0.50678736,0.11312217,1.0,0.24553572,1.0,0.0,0.74425,-1.0654306
0.08597285,0.018099548,0.4162896,0.19457014,1.0,0.24107143,0.0,0.0,0.744,-0.79464865
0.40723982,0.27149323,0.47511312,0.16742082,1.0,0.24107143,0.0,0.0,0.744,-0.17741728
0.04524887,0.25339368,0.51131225,0.11312217,1.0,0.24107143,1.0,0.0,0.744,-1.0654306
0.08597285,0.022624435,0.42081448,0.11312217,1.0,0.24107143,1.0,0.0,0.74375,-0.9999752
0.40723982,0.26696834,0.47058824,0.15837105,1.0,0.24107143,0.0,0.0,0.74375,-0.17741728
0.08597285,0.027149322,0.42533937,0.11312217,1.0,0.24107143,1.0,0.0,0.7435,-1.0424576
0.40723982,0.26244345,0.46606335,0.14932127,1.0,0.24107143,0.0,0.0,0.7435,-0.17741728
0.08597285,0.03167421,0.42986426,0.11312217,1.0,0.24107143,1.0,0.0,0.74325,-1.0577221
0.40723982,0.25791857,0.46153846,0.1402715,1.0,0.24107143,0.0,0.0,0.74325,-0.17741728
0.08597285,0.036199097,0.43438914,0.11312217,1.0,0.24107143,1.0,0.0,0.743,-1.0628843
0.40723982,0.25339368,0.45701358,0.13122173,1.0,0.24107143,0.0,0.0,0.743,-0.17741728
0.08597285,0.040723983,0.43891403,0.11312217,1.0,0.24107143,1.0,0.0,0.74275,-1.0645943
0.40723982,0.24886878,0.4524887,0.122171946,1.0,0.24107143,0.0,0.0,0.74275,-0.17741728
0.08597285,0.04524887,0.44343892,0.11312217,1.0,0.24107143,1.0,0.0,0.7425,-1.065156
0.40723982,0.24434389,0.4479638,0.11312217,1.0,0.24107143,0.0,0.0,0.7425,-0.17741728
0.08597285,0.049773756,0.4479638,0.11312217,1.0,0.24107143,1.0,0.0,0.74225,-1.065341
0.40723982,0.239819,0.44343892,0.1040724,1.0,0.24107143,0.0,0.0,0.74225,-0.17741728
0.08597285,0.054298643,0.4524887,0.11312217,1.0,0.24107143,1.0,0.0,0.742,-1.0654011
0.40723982,0.23529412,0.43891403,0.095022626,1.0,0.24107143,0.0,0.0,0.742,-0.17741728
0.08597285,0.05882353,0.45701358,0.11312217,1.0,0.24107143,1.0,0.0,0.74175,-1.0654211
0.40723982,0.23076923,0.43438914,0.08597285,1.0,0.24107143,0.0,0.0,0.74175,-0.17741728
0.08597285,0.06334842,0.46153846,0.11312217,1.0,0.24107143,1.0,0.0,0.7415,-1.0654278
0.40723982,0.22624435,0.42986426,0.07692308,1.0,0.24107143,0.0,0.0,0.7415,-0.17741728
0.08597285,0.06787331,0.46606335,0.11312217,1.0,0.24107143,1.0,0.0,0.74125,-1.0654297
0.40723982,0.22171946,0.42533937,0.06787331,1.0,0.24107143,0.0,0.0,0.74125,-0.17741728
0.04524887,0.07239819,0.47058824,0.11312217,1.0,0.24107143,1.0,0.0,0.741,-1.0654306
0.018099548,0.21719457,0.47058824,0.05882353,1.0,0.24107143,0.0,0.0,0.741,-4.863718
0.40723982,0.3484163,0.6380091,0.40271494,1.0,0.24107143,0.0,0.0,0.741,-0.20571566
0.40723982,0.29411766,0.42081448,0.35746607,1.0,0.24107143,0.0,0.0,0.741,-0.17741728
0.40723982,0.07692308,0.42533937,0.05882353,1.0,0.24107143,1.0,0.0,0.74075,-0.3995943
0.40723982,0.3438914,0.6334842,0.39366516,1.0,0.24107143,0.0,0.0,0.74075,-0.20571566
0.40723982,0.08144797,0.42986426,0.05882353,1.0,0.24107143,1.0,0.0,0.7405,-0.3995943
0.40723982,0.33936653,0.6289593,0.3846154,1.0,0.24107143,0.0,0.0,0.7405,-0.20571518
0.40723982,0.08597285,0.43438914,0.05882353,1.0,0.24107143,1.0,0.0,0.74025,-0.3995943
0.40723982,0.33484164,0.6244344,0.37556562,1.0,0.24107143,0.0,0.0,0.74025,-0.19198418
0.40723982,0.09049774,0.43891403,0.05882353,1.0,0.24107143,1.0,0.0,0.74,-0.3995943
0.40723982,0.33031675,0.6199095,0.36651585,1.0,0.24107143,0.0,0.0,0.74,-0.17741776
0.40723982,0.095022626,0.44343892,0.05882353,1.0,0.24107143,1.0,0.0,0.73975,-0.3995943
0.40723982,0.32579187,0.61538464,0.35746607,1.0,0.24107143,0.0,0.0,0.73975,-0.17741728
0.018099548,0.09954751,0.4479638,0.05882353,1.0,0.24107143,1.0,0.0,0.7395,-1.0654306
0.40723982,0.32126698,0.61085975,0.35746607,1.0,0.24107143,0.0,0.0,0.7395,-0.17741728
0.018099548,0.1040724,0.4524887,0.05882353,1.0,0.24107143,1.0,0.0,0.73925,-1.0654306
0.40723982,0.3167421,0.60633487,0.35746607,1.0,0.24107143,0.0,0.0,0.73925,-0.17741728
0.018099548,0.108597286,0.45701358,0.05882353,1.0,0.24107143,1.0,0.0,0.739,-1.0654306
0.40723982,0.3122172,0.60181,0.35746607,1.0,0.24107143,0.0,0.0,0.739,-0.17741728
0.018099548,0.11312217,0.46153846,0.05882353,1.0,0.24107143,1.0,0.0,0.73875,-1.0654306
0.40723982,0.30769232,0.5972851,0.35746607,1.0,0.24107143,0.0,0.0,0.73875,-0.17741728
0.018099548,0.11764706,0.46606335,0.05882353,1.0,0.24107143,1.0,0.0,0.7385,-1.0654306
0.40723982,0.30316743,0.5927602,0.35746607,1.0,0.24107143,0.0,0.0,0.7385,-0.17741728
0.018099548,0.122171946,0.47058824,0.05882353,1.0,0.24107143,1.0,0.0,0.73825,-1.0654306
0.40723982,0.29864255,0.5882353,0.35746607,1.0,0.24107143,0.0,0.0,0.73825,-0.17741728
0.018099548,0.12669684,0.47511312,0.05882353,1.0,0.24107143,1.0,0.0,0.738,-1.0654306
0.40723982,0.3800905,0.6334842,0.35746607,1.0,0.24107143,0.0,0.0,0.738,-0.20571566
0.40723982,0.29411766,0.58371043,0.3846154,1.0,0.24107143,0.0,0.0,0.738,-0.17741728
0.40723982,0.13122173,0.479638,0.05882353,1.0,0.24107143,1.0,0.0,0.73775,-0.3995943
0.40723982,0.28959277,0.57918555,0.37556562,1.0,0.24107143,0.0,0.0,0.73775,-0.17741728
0.40723982,0.13574661,0.4841629,0.05882353,1.0,0.24107143,1.0,0.0,0.7375,-0.3995943
0.40723982,0.2850679,0.57466066,0.37556562,1.0,0.24107143,0.0,0.0,0.7375,-0.17741728
0.40723982,0.1402715,0.48868778,0.05882353,1.0,0.24107143,1.0,0.0,0.73725,-0.3995943
0.40723982,0.280543,0.5701358,0.37556562,1.0,0.24107143,0.0,0.0,0.73725,-0.17741728
0.40723982,0.14479639,0.49321267,0.05882353,1.0,0.24107143,1.0,0.0,0.737,-0.3995943
0.40723982,0.2760181,0.5656109,0.37556562,1.0,0.24107143,0.0,0.0,0.737,-0.17741728
0.40723982,0.14932127,0.49773756,0.05882353,1.0,0.24107143,1.0,0.0,0.73675,-0.3995943
0.40723982,0.27149323,0.561086,0.37556562,1.0,0.24107143,0.0,0.0,0.73675,-0.17741728
0.018099548,0.15384616,0.5022625,0.05882353,1.0,0.24107143,1.0,0.0,0.7365,-1.0654306
0.40723982,0.26696834,0.5565611,0.37556562,1.0,0.24107143,0.0,0.0,0.7365,-0.17741728
0.018099548,0.15837105,0.50678736,0.05882353,1.0,0.24107143,1.0,0.0,0.73625,-1.0654306
0.40723982,0.26244345,0.5520362,0.37556562,1.0,0.24107143,0.0,0.0,0.73625,-0.17741728
0.018099548,0.16289593,0.51131225,0.05882353,1.0,0.24107143,1.0,0.0,0.736,-1.0654306
0.40723982,0.25791857,0.54751134,0.36651585,1.0,0.24107143,0.0,0.0,0.736,-0.17741728
0.018099548,0.16742082,0.51583713,0.05882353,1.0,0.24107143,1.0,0.0,0.73575,-1.0654306
0.40723982,0.25339368,0.54298645,0.35746607,1.0,0.24107143,0.0,0.0,0.73575,-0.17741728
0.018099548,0.1719457,0.520362,0.05882353,1.0,0.24107143,1.0,0.0,0.7355,-1.0654306
0.40723982,0.24886878,0.53846157,0.3484163,1.0,0.24107143,0.0,0.0,0.7355,-0.17741728
0.018099548,0.1764706,0.5248869,0.05882353,1.0,0.24107143,1.0,0.0,0.73525,-1.0654306
0.40723982,0.24434389,0.5339367,0.33936653,1.0,0.24107143,0.0,0.0,0.73525,-0.17741728
0.018099548,0.18099548,0.5294118,0.05882353,1.0,0.24107143,1.0,0.0,0.735,-1.0654306
0.40723982,0.239819,0.5294118,0.33031675,1.0,0.24107143,0.0,0.0,0.735,-0.17741728
0.018099548,0.18552037,0.5339367,0.05882353,1.0,0.24107143,1.0,0.0,0.73475,-1.0654306
0.40723982,0.23529412,0.5248869,0.32126698,1.0,0.24107143,0.0,0.0,0.73475,-0.17741728
0.018099548,0.19004525,0.53846157,0.05882353,1.0,0.24107143,1.0,0.0,0.7345,-1.0654306
0.40723982,0.23076923,0.520362,0.32126698,1.0,0.24107143,0.0,0.0,0.7345,-0.17741728
0.018099548,0.19457014,0.54298645,0.05882353,1.0,0.24107143,1.0,0.0,0.73425,-1.0654306
0.40723982,0.22624435,0.51583713,0.32126698,1.0,0.24107143,0.0,0.0,0.73425,-0.17741728
0.018099548,0.19909503,0.54751134,0.05882353,1.0,0.24107143,1.0,0.0,0.734,-1.0654306
0.40723982,0.22171946,0.51131225,0.32126698,1.0,0.24107143,0.0,0.0,0.734,-0.17741728
0.018099548,0.20361991,0.5520362,0.05882353,1.0,0.24107143,1.0,0.0,0.73375,-1.0654306
0.40723982,0.21719457,0.50678736,0.32126698,1.0,0.24107143,0.0,0.0,0.73375,-0.17741728
0.018099548,0.2081448,0.5565611,0.05882353,1.0,0.24107143,1.0,0.0,0.7335,-1.0654306
0.40723982,0.21266969,0.5022625,0.32126698,1.0,0.24107143,0.0,0.0,0.7335,-0.17741728
0.018099548,0.21266969,0.561086,0.05882353,1.0,0.24107143,1.0,0.0,0.73325,-1.0654306
0.40723982,0.2081448,0.49773756,0.32126698,1.0,0.24107143,0.0,0.0,0.73325,-0.17741728
0.018099548,0.21719457,0.5656109,0.05882353,1.0,0.24107143,1.0,0.0,0.733,-1.0654306
0.40723982,0.20361991,0.49321267,0.32126698,1.0,0.24107143,0.0,0.0,0.733,-0.17741728
0.018099548,0.22171946,0.5701358,0.05882353,1.0,0.24107143,1.0,0.0,0.73275,-1.0654306
0.40723982,0.19909503,0.48868778,0.32126698,1.0,0.24107143,0.0,0.0,0.73275,-0.17741632
0.018099548,0.22624435,0.57466066,0.05882353,1.0,0.24107143,1.0,0.0,0.7325,-1.0654306
0.40723982,0.19457014,0.4841629,0.3122172,1.0,0.24107143,0.0,0.0,0.7325,-0.1774087
0.018099548,0.23076923,0.57918555,0.05882353,1.0,0.24107143,1.0,0.0,0.73225,-1.0654306
0.40723982,0.19004525,0.479638,0.30316743,1.0,0.24107143,0.0,0.0,0.73225,-0.17732334
0.018099548,0.23529412,0.58371043,0.05882353,1.0,0.24107143,1.0,0.0,0.732,-1.0654306
0.40723982,0.18552037,0.47511312,0.29411766,1.0,0.24107143,0.0,0.0,0.732,-0.17642021
0.018099548,0.239819,0.5882353,0.05882353,1.0,0.24107143,1.0,0.0,0.73175,-1.0654306
0.40723982,0.18099548,0.47058824,0.2850679,1.0,0.24107143,0.0,0.0,0.73175,-0.1688304
0.018099548,0.24434389,0.5927602,0.05882353,1.0,0.24107143,1.0,0.0,0.7315,-1.0654306
0.40723982,0.1764706,0.46606335,0.2760181,1.0,0.24107143,0.0,0.0,0.7315,-0.14885044
0.018099548,0.24886878,0.5972851,0.05882353,1.0,0.24107143,1.0,0.0,0.73125,-1.0654306
0.40723982,0.1719457,0.46153846,0.26696834,1.0,0.24107143,0.0,0.0,0.73125,-0.1410842
0.018099548,0.25339368,0.60181,0.05882353,1.0,0.24107143,1.0,0.0,0.731,-1.0654306
0.40723982,0.16742082,0.45701358,0.25791857,1.0,0.24107143,0.0,0.0,0.731,-0.14015341
0.018099548,0.25791857,0.60633487,0.05882353,1.0,0.24107143,1.0,0.0,0.73075,-1.0654306
0.40723982,0.16289593,0.4524887,0.24886878,1.0,0.24107143,0.0,0.0,0.73075,-0.14006567
0.018099548,0.26244345,0.61085975,0.05882353,1.0,0.24107143,1.0,0.0,0.7305,-1.0654306
0.40723982,0.15837105,0.4479638,0.24886878,1.0,0.24107143,0.0,0.0,0.7305,-0.14005661
0.018099548,0.26696834,0.61538464,0.05882353,1.0,0.24107143,1.0,0.0,0.73025,-1.0654306
0.40723982,0.15384616,0.44343892,0.239819,1.0,0.24107143,0.0,0.0,0.73025,-0.14005661
0.018099548,0.27149323,0.6199095,0.05882353,1.0,0.24107143,1.0,0.0,0.73,-1.0654306
0.40723982,0.14932127,0.43891403,0.239819,1.0,0.24107143,0.0,0.0,0.73,-0.14005661
0.018099548,0.2760181,0.6244344,0.05882353,1.0,0.24107143,1.0,0.0,0.72975,-1.0654306
0.40723982,0.14479639,0.43438914,0.239819,1.0,0.24107143,0.0,0.0,0.72975,-0.14005661
0.018099548,0.280543,0.6289593,0.05882353,1.0,0.24107143,1.0,0.0,0.7295,-1.0654306
0.40723982,0.1402715,0.42986426,0.239819,1.0,0.24107143,0.0,0.0,0.7295,-0.14005661
0.018099548,0.2850679,0.6334842,0.05882353,1.0,0.24107143,1.0,0.0,0.72925,-1.0654306
0.40723982,0.13574661,0.42533937,0.239819,1.0,0.24107143,0.0,0.0,0.72925,-0.14005661
0.40723982,0.28959277,0.42081448,0.239819,1.0,0.24107143,0.0,0.0,0.729,-0.17741728
0.018099548,0.28959277,0.6380091,0.05882353,1.0,0.24107143,1.0,0.0,0.729,-1.0654306
0.40723982,0.28959277,0.7963801,0.40271494,1.0,0.24107143,0.0,0.0,0.729,-0.20571566
0.40723982,0.13122173,0.42081448,0.51583713,1.0,0.24107143,0.0,0.0,0.729,-0.14005661
0.40723982,0.29411766,0.42533937,0.05882353,1.0,0.24107143,1.0,0.0,0.72875,-0.3995943
0.40723982,0.12669684,0.4162896,0.51583713,1.0,0.24107143,0.0,0.0,0.72875,-0.14005661
0.40723982,0.29864255,0.42986426,0.05882353,1.0,0.24107143,1.0,0.0,0.7285,-0.3995943
0.40723982,0.122171946,0.4117647,0.51583713,1.0,0.24107143,0.0,0.0,0.7285,-0.14005661
0.40723982,0.30316743,0.43438914,0.05882353,1.0,0.24107143,1.0,0.0,0.72825,-0.3995943
